title,location,price,area_sqft,price_per_sqft,latitude,longitude,infrastructure,metro_distance,crime_rate,pollution,growth_index
Plot/Land for Sale in Harshaguda Hyderabad,Harshaguda Hyderabad,12900000,3159,4084,17.48182036,78.42544548,8.97684749,9.980617549,2.126335776,3.129110114,6.059235978
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2100000,1350,1555,17.48637905,78.42608884,6.886209711,5.151774673,1.852604506,4.640043386,6.414467602
Plot/Land for Sale in Turkapally Hyderabad,Turkapally Hyderabad,4400000,1800,2444,17.30001964,78.49884438,8.425532693,8.393609841,3.798403848,4.933682078,6.257449669
"Plot/Land for Sale in Chilkur Balaji Temple Road, Chevella Road Hyderabad",Chilkur Balaji Temple Road,7500000,2250,3333,17.42168071,78.30064476,5.246077563,6.696016698,6.190386603,3.391907659,4.915640972
Plot/Land for Sale in Farooqnagar Hyderabad,Farooqnagar Hyderabad,3500000,1647,2125,17.37735398,78.41754596,5.472875019,5.58128567,5.358170696,7.369482853,5.423296455
Plot/Land for Sale in Mithila Nagar Banjara Hills Hyderabad,Mithila Nagar Banjara Hills Hyderabad,48000000,1665,28829,17.34441231,78.52545647,7.618839285,11.54950244,6.874835241,6.360466986,4.721469426
Plot/Land for Sale in Don Bosco Nagar Darga Khaliz Khan Road Hyderabad,Don Bosco Nagar Darga Khaliz Khan Road Hyderabad,24000000,2225,10787,17.34110107,78.43205804,5.390649569,5.349627625,5.758363606,7.18349897,5.451180533
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,4000000,1800,2222,17.34072239,78.32102926,9.864081502,2.892452653,1.274240689,6.431923364,8.954298017
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4600000,1800,2556,17.48637905,78.42608884,6.01270812,1.184088278,7.968100286,3.163761207,7.212928779
Plot/Land for Sale in Masaipet Hyderabad,Masaipet Hyderabad,2400000,1350,1778,17.47139688,78.29578449,5.191704351,11.6075885,1.420822424,7.170216269,3.245826444
Plot/Land for Sale in Peddatupra Hyderabad,Peddatupra Hyderabad,40000000,8649,4625,17.39733952,78.39109685,9.891256085,4.054451753,2.893887927,3.612286186,8.583269734
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,12500000,4536,2756,17.38195147,78.34884098,6.423305726,10.86653162,1.480860302,7.586564581,4.231806228
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,15000000,2808,5342,17.30253791,78.32031444,9.70237728,11.85583499,7.127446537,5.319531748,5.869481371
Plot/Land for Sale in Pulumamidi Hyderabad,Pulumamidi Hyderabad,2400000,2196,1093,17.52917832,78.37608647,5.359927984,3.302353483,3.419185791,4.813030859,6.115172296
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,15000000,2403,6242,17.54248554,78.435785,7.421747977,5.195336145,6.094272406,3.122587589,6.721270071
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,3200000,1647,1943,17.50675563,78.52077202,8.121584811,9.693070093,5.889598328,3.839916457,5.641927522
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,2700000,1530,1765,17.44454401,78.38422306,8.600227971,11.32221339,4.771020976,6.480631432,5.386065652
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,10500000,2196,4778,17.53221127,78.49738687,5.836936485,2.534603343,2.206977054,5.396341844,6.65729411
Plot/Land for Sale in Vanasthali Hills Hyderabad,Vanasthali Hills Hyderabad,18000000,4500,4000,17.49686543,78.42613149,6.843129937,7.718707439,1.129973043,5.968771055,5.532975483
"Plot/Land for Sale in Indresham, Bachuguda Hyderabad",Indresham,4800000,1350,3556,17.33458522,78.37069802,9.131280747,3.071358233,7.559693001,3.51945098,8.45498237
"Plot/Land for Sale in Dundigal, Outer Ring Road Hyderabad",Dundigal,17800000,2646,6727,17.51972494,78.3287755,8.144798654,7.740243725,4.097501334,5.900621822,6.306797951
"Plot/Land for Sale in Kailash Hills, Mahadevpur Colony Hyderabad",Kailash Hills,20000000,1800,11111,17.36679134,78.52805251,6.43600407,7.998166816,6.398905229,5.423507409,5.195546836
Plot/Land for Sale in Kamsanpalle Hyderabad,Kamsanpalle Hyderabad,2500000,1485,1667,17.31016851,78.35625981,5.813573418,8.73154828,3.796417348,4.754916124,4.577627958
Plot/Land for Sale in Yadagirigutta Hyderabad,Yadagirigutta Hyderabad,1500000,1485,1010,17.34316218,78.35559438,7.100200498,5.562800294,5.971635448,6.587837647,6.405853534
Plot/Land for Sale in Shankarpally Road Hyderabad,Shankarpally Road Hyderabad,4800000,1980,2424,17.30929974,78.28449596,6.160087551,5.493190638,7.174695852,3.240430624,5.864988985
Plot/Land for Sale in Bacharam Hyderabad,Bacharam Hyderabad,15000000,5454,2750,17.4084906,78.38060949,5.12631569,3.859068737,2.783689116,4.786795354,5.789433168
"Plot/Land for Sale in Chilkur Balaji Temple Road, Chevella Road Hyderabad",Chilkur Balaji Temple Road,20000000,1000,20000,17.42168071,78.30064476,9.543553,5.265103908,7.446300358,6.61118228,7.971097164
Plot/Land for Sale in Kanajiguda Hyderabad,Kanajiguda Hyderabad,21400000,2403,8889,17.49720002,78.36003967,5.679830043,6.762961313,5.334424689,7.531663757,5.153577588
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,18300000,3924,4667,17.49543686,78.31225543,9.436849595,1.41504518,7.845746818,4.515110449,9.19042803
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,4300000,1980,2187,17.48637905,78.42608884,5.462133282,5.361765071,3.542472102,7.355188573,5.490024945
Plot/Land for Sale in Balapur Road Hyderabad,Balapur Road Hyderabad,5000000,2070,2415,17.36536554,78.36198697,6.509372948,8.71428924,5.402047665,6.345680185,5.000860689
Plot/Land for Sale in Keshampet Hyderabad,Keshampet Hyderabad,1800000,1323,1361,17.5037923,78.47589182,7.656217724,4.1858405,5.647547293,3.030687248,7.198450468
Plot/Land for Sale in Nawabpet Hyderabad,Nawabpet Hyderabad,13500000,9000,1500,17.31680599,78.39883689,8.726337465,11.53360764,2.220975402,5.462009515,5.391266599
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,10000000,3600,2778,17.32476726,78.38618576,5.883929648,4.601452041,5.572953905,5.167900819,5.996540442
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,30000000,9000,3333,17.45352268,78.26149356,7.871487859,1.075739299,1.962774093,6.644461705,8.364312949
Plot/Land for Sale in Yadagirigutta Hyderabad,Yadagirigutta Hyderabad,1400000,1350,1074,17.34316218,78.35559438,6.741002201,3.272387868,1.41632284,4.87079448,6.953805364
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,6400000,1800,3556,17.3949636,78.27809564,8.820670148,9.547153007,7.020680484,4.464415402,6.110017753
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,3100000,1620,1889,17.4755424,78.41806561,9.568565675,2.098571891,2.553761097,7.2913159,9.041615441
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,9600000,3150,3056,17.50812634,78.28010676,8.892734442,3.729868492,5.349730724,7.997868085,8.092351168
Plot/Land for Sale in Nehru Outer Ring Road Hyderabad,Nehru Outer Ring Road Hyderabad,4000000,1620,2469,17.36433927,78.48804329,9.661503755,1.332133072,7.126203599,7.795013595,9.352857896
Plot/Land for Sale in Jayalaxmi Nagar Hyderabad,Jayalaxmi Nagar Hyderabad,31500000,2700,11667,17.33005079,78.47716025,9.483588104,5.483012629,1.639586804,7.964367862,7.862481986
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,2500000,1872,1335,17.38195147,78.34884098,7.86112272,9.419001641,7.030968449,4.188490636,5.577006418
Plot/Land for Sale in Kongara Kalan Hyderabad,Kongara Kalan Hyderabad,3500000,1350,2611,17.52223333,78.29009233,7.680246447,8.572939377,3.256723698,4.829123182,5.750501409
Plot/Land for Sale in Reddypalli Hyderabad,Reddypalli Hyderabad,10700000,4806,2222,17.37741333,78.47078633,9.071988187,10.35916493,3.957766698,3.625445475,5.990137935
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,3300000,2385,1399,17.44631021,78.51092945,7.889447625,4.287367258,4.732989849,3.606270695,7.304546155
Plot/Land for Sale in Pratap Singaram Hyderabad,Pratap Singaram Hyderabad,7200000,2394,3008,17.45895675,78.32934785,7.375588865,3.319694807,6.918511932,3.878502879,7.318788384
Plot/Land for Sale in Burgul Hyderabad,Burgul Hyderabad,2300000,1323,1738,17.53761388,78.35020853,5.170631467,6.265720242,7.628926571,6.009458244,5.013805466
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,21000000,2781,7551,17.46708893,78.33599196,8.445521651,2.020940058,2.675741738,6.006459763,8.393666305
Plot/Land for Sale in Kolanupaka Hyderabad,Kolanupaka Hyderabad,4200000,2500,1674,17.50683274,78.35354573,9.465576,10.97595144,1.015810319,5.753941181,6.020695121
Plot/Land for Sale in Aziz Nagar Hyderabad,Aziz Nagar Hyderabad,30000000,10800,2778,17.49009084,78.25970344,9.63990755,9.751329537,1.819722481,6.478073832,6.533501351
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,3500000,2790,1254,17.38195147,78.34884098,8.579353814,6.651329164,6.189875668,3.204956867,6.930502567
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,15000000,3600,4167,17.30253791,78.32031444,9.30668391,9.128119447,7.598390401,7.256564776,6.541303864
Plot/Land for Sale in Pulumamidi Hyderabad,Pulumamidi Hyderabad,4200000,2160,1944,17.52917832,78.37608647,8.737586457,11.77465454,1.108679741,4.215516334,5.317667028
Plot/Land for Sale in Gaddapotharam Hyderabad,Gaddapotharam Hyderabad,3900000,1800,2167,17.30701782,78.28178452,9.161481641,9.54625534,6.454530237,7.925726823,6.314803871
Plot/Land for Sale in Bogaram Hyderabad,Bogaram Hyderabad,3700000,1980,1889,17.46110523,78.30167298,7.491568505,8.651760728,2.089069912,6.878945497,5.611020861
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,12000000,2400,5000,17.30253791,78.32031444,5.044532651,6.942151773,3.194099554,3.71254368,4.712669
"Plot/Land for Sale in Quthbullapur, NH 7 Hyderabad",Quthbullapur,24000000,2403,9988,17.40274771,78.26520943,8.999533905,9.244777493,5.816171937,7.317717805,6.318127845
Plot/Land for Sale in Gajularamaram Hyderabad,Gajularamaram Hyderabad,20700000,2394,8667,17.49064789,78.543145,8.75809432,3.974400265,7.337163266,6.350796278,7.930056504
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,4500000,1800,2500,17.53221127,78.49738687,9.435937359,8.078494006,1.564649752,3.196896679,6.96873108
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,14000000,2403,5826,17.39842934,78.32238785,7.821414462,3.983404137,6.019171713,4.214749464,7.365047298
Plot/Land for Sale in Mumbai Highway Hyderabad,Mumbai Highway Hyderabad,2400000,1800,1333,17.36284002,78.54795707,8.06246317,2.860806645,1.242648764,3.736736336,7.883875687
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,2400000,2160,1111,17.34072239,78.32102926,5.031159108,11.21275399,1.501503116,7.513002699,3.2811108
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2000000,1323,1512,17.48637905,78.42608884,7.737895273,2.439220199,5.656486457,4.591966851,7.829663764
Plot/Land for Sale in Kowkoor Main Road Hyderabad,Kowkoor Main Road Hyderabad,29200000,5850,5000,17.45553834,78.27902431,5.40292117,10.66001274,3.930662523,7.273447471,3.688415123
Plot/Land for Sale in Narepally Hyderabad,Narepally Hyderabad,10000000,2250,4444,17.51262903,78.46843761,6.134462993,8.057959146,7.274927807,7.976573554,4.994691414
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,4500000,2700,1667,17.45352268,78.26149356,8.665434693,4.086723046,6.751089414,3.234964227,7.8370198
Plot/Land for Sale in Nagole Hyderabad,Nagole Hyderabad,12000000,2700,4444,17.39159192,78.432173,6.433805528,10.86187316,1.911381883,6.607658054,4.23965893
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,3300000,1485,2222,17.4755424,78.41806561,9.660724838,1.305339051,7.692048226,3.428744791,9.361321886
Plot/Land for Sale in Yacharam Hyderabad,Yacharam Hyderabad,2400000,1647,1485,17.46105933,78.29288357,7.372682558,11.86113021,2.969997656,7.935086267,4.469899466
Plot/Land for Sale in Nadargul Hyderabad,Nadargul Hyderabad,4000000,1000,4000,17.37458736,78.50769286,6.450798225,4.055238301,3.032223971,6.729362754,6.518732835
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,3600000,1800,2000,17.53091164,78.50120056,6.378807945,4.92190413,2.521579296,5.769593578,6.186650057
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,24000000,3591,6683,17.46708893,78.33599196,7.350525476,11.10166475,3.999144717,5.596557922,4.70976037
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,8500000,900,9444,17.44454401,78.38422306,5.729526549,1.912127894,3.031263577,6.809196266,6.800339965
Plot/Land for Sale in Yapral Hyderabad,Yapral Hyderabad,20000000,2400,8333,17.44659886,78.31434828,7.671306331,10.0948201,1.16540017,5.157395344,5.237843764
Plot/Land for Sale in Timmapur Hyderabad,Timmapur Hyderabad,8900000,4446,2003,17.3003854,78.34033507,6.18482768,6.154937005,5.558881357,7.709984871,5.65925094
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,4000000,1800,2222,17.45352268,78.26149356,8.123836714,8.106394092,6.677907925,6.535503566,6.172170664
"Plot/Land for Sale in Ameerpet, NH 9 Hyderabad",Ameerpet,33800000,27660,1222,17.53134752,78.51552595,8.945323823,9.083141717,3.422432949,5.817518391,6.339480388
Plot/Land for Sale in Rameshwar Banda Hyderabad,Rameshwar Banda Hyderabad,11100000,3996,2778,17.39220284,78.51485453,8.786883579,7.419155803,3.890191679,3.660251162,6.799078213
Plot/Land for Sale in Netaji Nagar Gulmohar Park Colony Hyderabad,Netaji Nagar Gulmohar Park Colony Hyderabad,14000000,1080,12963,17.32874415,78.36112674,9.905949981,3.971694508,6.798789254,3.995677153,8.619671819
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,8000000,3600,2222,17.46774764,78.37332148,8.422961428,3.326717927,4.36942242,5.973031859,7.944870881
Plot/Land for Sale in Shankarpalle Hyderabad,Shankarpalle Hyderabad,2900000,1503,1929,17.3797261,78.31567195,6.588601027,5.356836026,1.268338107,5.382222717,6.167548608
Plot/Land for Sale in Shamirpet Hyderabad,Shamirpet Hyderabad,5000000,1503,3327,17.46774764,78.37332148,6.38761036,8.057764901,3.900944929,5.441276234,5.146644582
Plot/Land for Sale in Kondakal Hyderabad,Kondakal Hyderabad,18700000,2250,8333,17.38036105,78.42133672,8.500127206,3.059909889,2.062787263,7.348377367,8.08010636
Plot/Land for Sale in Shankarpalle Rangareddy Hyderabad,Shankarpalle Rangareddy Hyderabad,5000000,1800,2778,17.39842934,78.32238785,7.901485995,10.41633709,2.520060341,7.08724633,5.268779235
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,5300000,1503,3556,17.46708893,78.33599196,5.301176552,5.29675606,7.637196273,7.954194361,5.415120578
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,2000000,1800,1111,17.50812634,78.28010676,9.726673115,1.362983923,5.652858753,5.676313753,9.381675894
Plot/Land for Sale in Kompally Hyderabad,Kompally Hyderabad,34000000,3600,9444,17.46708893,78.33599196,6.902861801,5.857657886,2.869880064,3.483084926,6.189164452
Plot/Land for Sale in Mokila Hyderabad,Mokila Hyderabad,13600000,2232,6111,17.30479863,78.53342223,9.530522115,11.35229655,2.353029325,4.498177632,5.934214419
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,43200000,8460,5106,17.44631021,78.51092945,9.437879249,9.712952535,7.0450882,5.56682457,6.425076704
"Plot/Land for Sale in Rudraram, NH 9 Hyderabad",Rudraram,11000000,4950,2222,17.54914577,78.36669126,7.703679331,6.426689985,5.223811766,6.826469486,6.479977604
"Plot/Land for Sale in Kothur, NH 7 Hyderabad",Kothur,2600000,1980,1313,17.45352268,78.26149356,9.033314843,1.977994983,1.13549538,7.372349319,8.760657244
Plot/Land for Sale in Hyderguda Attapur Hyderabad,Hyderguda Attapur Hyderabad,25000000,1647,15179,17.36902803,78.39943531,5.426704707,3.99601028,5.899442144,4.588826621,5.924019397
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,3600000,1476,2439,17.50812634,78.28010676,7.886461208,1.553980211,4.186552973,4.330733981,8.213883321
Plot/Land for Sale in Srisailam Highway Hyderabad,Srisailam Highway Hyderabad,1500000,1350,1111,17.52464181,78.3769524,8.934288411,3.496041572,6.872745172,3.545450829,8.195225856
Plot/Land for Sale in Bangalore Hyderabad Highway Hyderabad,Bangalore Hyderabad Highway Hyderabad,2400000,1647,1444,17.47151863,78.5295034,5.996170515,9.190802359,3.048565322,7.780240829,4.534101523
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,2600000,2340,1111,17.30437995,78.44488003,7.83514144,1.998571226,7.556972812,4.373505294,8.034894456
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,1600000,1323,1209,17.48637905,78.42608884,6.079916469,4.671475447,7.810997344,6.727847802,6.090791399
"Plot/Land for Sale in Patancheru Industrial Area, Outer Ring Road Hyderabad",Patancheru Industrial Area,10000000,2997,3337,17.35832516,78.49229544,6.635125374,11.12580104,6.504611674,4.798375582,4.272474876
Plot/Land for Sale in Gajularamaram Hyderabad,Gajularamaram Hyderabad,30000000,6003,4998,17.49064789,78.543145,7.60816514,5.531618646,4.276948902,5.091073402,6.721026202
Plot/Land for Sale in Gajularamaram Hyderabad,Gajularamaram Hyderabad,13200000,1800,7333,17.49064789,78.543145,7.693943035,7.578567472,4.041942973,5.208788274,6.090176664
"Plot/Land for Sale in Boduppal, NH 2 2 Hyderabad",Boduppal,21100000,2376,8888,17.30513756,78.50884825,7.461644422,11.10940187,4.094562654,3.403695607,4.773852695
"Plot/Land for Sale in Machabollaram, Medchal Road Hyderabad",Machabollaram,18000000,1800,10000,17.54939637,78.2917291,5.641250629,6.543096633,7.770386068,6.154883536,5.203718166
Plot/Land for Sale in Suchitra Road Hyderabad,Suchitra Road Hyderabad,17000000,1890,8995,17.40973054,78.48301565,7.637408127,3.302035463,5.413876822,7.574984872,7.481766389
Plot/Land for Sale in Penjerla Hyderabad,Penjerla Hyderabad,2000000,1782,1122,17.5385462,78.53939938,7.162090982,11.40741507,3.761473161,5.676861746,4.4947829
Plot/Land for Sale in Sai Nagar Indresham Hyderabad,Sai Nagar Indresham Hyderabad,4500000,1800,2500,17.30627867,78.49277945,5.473060033,3.74064386,5.729421148,4.531572136,6.036954733
Plot/Land for Sale in Mangalpally Hyderabad,Mangalpally Hyderabad,2400000,1800,1333,17.53620587,78.49215826,8.391203326,7.87865953,4.321906549,6.749018858,6.408502152
Plot/Land for Sale in Maheshwaram Hyderabad,Maheshwaram Hyderabad,11600000,4916,2360,17.44631021,78.51092945,8.595113356,3.977599801,1.407509446,6.160103835,7.831201413
"Plot/Land for Sale in Hayat Nagar, Rajendra Nagar, Outer Ring Road Hyderabad",Hayat Nagar,4300000,1287,3333,17.36382209,78.26532191,7.357228787,9.422677555,7.653740502,3.114729682,5.273444754
"Plot/Land for Sale in Gundlapochampally, Outer Ring Road Hyderabad",Gundlapochampally,11000000,1809,6081,17.54248554,78.435785,9.988622131,6.093816351,5.249855133,4.037845517,7.961901161
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,6800000,3051,2222,17.49543686,78.31225543,6.807620661,3.887303129,2.185684627,6.659182395,6.788804687
Plot/Land for Sale in Bibinagar Hyderabad,Bibinagar Hyderabad,5000000,2250,2222,17.38195147,78.34884098,8.413170404,2.53934668,3.978745395,7.355326299,8.201453349
"Plot/Land for Sale in Isnapur, Outer Ring Road Hyderabad",Isnapur,8000000,2493,3209,17.30253791,78.32031444,8.536804086,2.272297672,7.249076444,7.933994074,8.364649895
Plot/Land for Sale in Kallakal Hyderabad,Kallakal Hyderabad,4700000,2115,2222,17.35824322,78.33978666,7.180535699,4.390696584,1.37664355,4.053287061,6.844755892
Plot/Land for Sale in Medchal Hyderabad,Medchal Hyderabad,22000000,9000,2444,17.49543686,78.31225543,6.173513009,10.1203172,4.909998949,6.913695971,4.33066874
Plot/Land for Sale in Rachaloor Hyderabad,Rachaloor Hyderabad,6500000,2403,2705,17.30515978,78.45146799,6.811464122,10.97609351,6.056441107,7.4414341,4.428180636
"Plot/Land for Sale in Moinabad, Chevella Road Hyderabad",Moinabad,4400000,1800,2444,17.42567801,78.32919349,5.486947904,7.839065415,7.87480212,7.132571012,4.679146938
Plot/Land for Sale in East Marredpally Hyderabad,East Marredpally Hyderabad,60000000,4500,13333,17.51796085,78.40054964,9.622632985,2.821358361,7.358081817,5.690435566,8.833127004
Plot/Land for Sale in Bhuvanagiri Hyderabad,Bhuvanagiri Hyderabad,3000000,2997,1001,17.49815358,78.40168053,7.458891264,8.005019461,6.411014254,6.211930582,5.806994938
Plot/Land for Sale in Adibatla Hyderabad,Adibatla Hyderabad,15000000,2340,6410,17.50812634,78.28010676,6.891930367,5.094876223,7.272349769,7.764170602,6.436866146
Plot/Land for Sale in Hayathnagar Khalsa Hyderabad,Hayathnagar Khalsa Hyderabad,18000000,2400,7500,17.5172046,78.5391869,8.408321494,6.218647781,3.971897523,4.050434137,6.972110303
Plot/Land for Sale in Nandigaon Hyderabad,Nandigaon Hyderabad,9700000,1800,5389,17.3949636,78.27809564,9.553589768,9.471245546,3.321907742,6.041622781,6.575072012
"Plot/Land for Sale in Maheswaram Lines, Chandrayangutta, Srisailam Highway Hyderabad",Maheswaram Lines,2300000,1440,1597,17.5229354,78.32458242,8.297676332,4.819399458,7.079752872,5.955541379,7.372139313
"Plot/Land for Sale in Ghatkesar, NH 2 2 Hyderabad",Ghatkesar,3100000,1980,1556,17.30437995,78.44488003,9.952122933,11.99538081,1.988564012,3.316511947,5.97281349
Plot/Land for Sale in Hayathnagar Khalsa Hyderabad,Hayathnagar Khalsa Hyderabad,20000000,1998,10010,17.5172046,78.5391869,9.715556277,2.322525644,2.950842053,7.419948735,9.055158552
Plot/Land for Sale in Balapur Hyderabad,Balapur Hyderabad,4400000,1566,2778,17.32293898,78.49474027,8.064735156,10.94862737,4.562908938,3.95925749,5.189298637
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,25000000,4500,5556,17.44454401,78.38422306,9.701045459,1.641910903,6.399818442,6.526407449,9.273323641
Plot/Land for Sale in Lemoor Hyderabad,Lemoor Hyderabad,3500000,1503,2329,17.34072239,78.32102926,7.896273426,9.42394412,1.310750912,4.739094364,5.596449349
Plot/Land for Sale in Nadergul Road Hyderabad,Nadergul Road Hyderabad,4000000,2700,1481,17.53549413,78.30816806,9.23793303,10.74137859,6.24336736,7.262388202,5.962300288
Plot/Land for Sale in DTCP MEDCHAL Hyderabad,DTCP MEDCHAL Hyderabad,11000000,5247,2096,17.39678843,78.54055902,6.218630749,6.915053262,1.785825313,4.13400938,5.426160696
Plot/Land for Sale in Machanpalle Shabad Hyderabad,Machanpalle Shabad Hyderabad,8000000,2700,2963,17.52870854,78.32793339,8.101560328,9.254346547,1.550617395,4.585576506,5.776154014
Plot/Land for Sale in Shapur Nagar Hyderabad,Shapur Nagar Hyderabad,15000000,2160,6944,17.34634859,78.38857587,9.162381171,9.155113652,5.297191353,5.76472544,6.445724152
Plot/Land for Sale in Garden of Eden 8 Hyderabad,Garden of Eden 8 Hyderabad,1700000,1485,1145,17.46903004,78.50376522,8.036233626,9.869458342,3.776077081,5.917982092,5.531920728
Plot/Land for Sale in Ibrahimpatnam Hyderabad,Ibrahimpatnam Hyderabad,10000000,2000,5000,17.4755424,78.41806561,6.117448682,1.083916627,7.068229996,6.412314952,7.309163667
Plot/Land for Sale in Kandukur Hyderabad,Kandukur Hyderabad,11600000,3744,3098,17.32891235,78.37802051,7.180269982,4.971770217,3.702135218,5.116885058,6.65090525
"Plot/Land for Sale in Bowrampet, Outer Ring Road Hyderabad",Bowrampet,18300000,7506,2444,17.32719072,78.3935935,6.425022578,11.78752891,4.038886096,6.133729295,3.925837243
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,3000000,1620,1852,17.48637905,78.42608884,7.845240241,1.188592112,3.020714837,4.066300801,8.310946774
Plot/Land for Sale in Shamshabad Hyderabad,Shamshabad Hyderabad,100000000,3200,31250,17.44454401,78.38422306,9.703928011,9.731823247,5.341754792,3.388227559,6.578415725
Plot/Land for Sale in Shankarpalli Road Hyderabad,Shankarpalli Road Hyderabad,100000000,18000,5556,17.53221127,78.49738687,6.436902195,9.241409463,3.851151473,5.89542484,4.781671496
Plot/Land for Sale in Patancheruvu Hyderabad,Patancheruvu Hyderabad,100000000,18000,5556,17.32476726,78.38618576,9.575891635,6.690424003,5.001772644,6.997688631,7.515393647
Plot/Land for Sale in Shadnagar Bypass Road Hyderabad,Shadnagar Bypass Road Hyderabad,4000000,1485,2667,17.31774405,78.2964559,9.240796078,8.391745492,5.523370119,3.615865892,6.74722915
Plot/Land for Sale in Shadnagar Hyderabad,Shadnagar Hyderabad,2400000,1980,1212,17.48637905,78.42608884,9.193227928,7.514329027,4.226315292,7.238072759,7.011160414
"Plot/Land for Sale in Sultanpur, Outer Ring Road Hyderabad",Sultanpur,4500000,1350,3333,17.53966774,78.43857697,8.527014924,5.854434569,6.420392654,5.202882351,7.164730765
Plot/Land for Sale in Sangareddy Hyderabad,Sangareddy Hyderabad,2000000,1350,1481,17.50675563,78.52077202,8.821833833,6.663414784,5.734568614,3.946298065,7.071962038
Plot/Land for Sale in Turkayamjal Hyderabad,Turkayamjal Hyderabad,6900000,2799,2465,17.4512543,78.3369578,7.983902531,5.550250618,7.009987489,3.774589961,6.940257979
"Plot/Land for Sale in Quthbullapur, NH 7 Hyderabad",Quthbullapur,8200000,1800,4556,17.40274771,78.26520943,7.770762142,11.03054196,3.751772525,5.709143639,4.985609964
"Plot/Land for Sale in Raviryal, Outer Ring Road Hyderabad",Raviryal,12500000,2250,5556,17.41808523,78.26776651,8.30379786,11.1134866,6.274359967,3.949042459,5.277783181
Plot/Land for Sale in Alwal Hyderabad,Alwal Hyderabad,15000000,2376,6313,17.39263832,78.28748503,5.785267588,8.43464863,7.826583152,4.539014162,4.659611009
Plot/Land for Sale in Sadashivpet Hyderabad,Sadashivpet Hyderabad,1800000,1350,1333,17.53091164,78.50120056,5.723259333,6.835230151,3.614070993,5.347344973,5.15554555
Plot/Land for Sale in Ibrahimpatnam Road Hyderabad,Ibrahimpatnam Road Hyderabad,2000000,1350,1481,17.38819894,78.52853951,8.742818971,5.739589101,4.45326907,4.411095805,7.332495015
Plot/Land for Sale in TV COLONY RAMANTHPUR Hyderabad,TV COLONY RAMANTHPUR Hyderabad,30000000,3690,8130,17.46731532,78.53835666,7.512334681,4.880417042,5.654003022,4.525886585,6.880595128
Plot/Land for Sale in Hyderguda Hyderabad,Hyderguda Hyderabad,22300000,1485,15000,17.4964525,78.262019,9.657711467,3.446693593,7.67399196,6.095918539,8.645729016
